GRIDCODE,CVE_ENTCVE_MUN,Fb
628271,26027,0.0042573
628272,26027,0.0042573
628273,26027,0.0150551
628274,26027,0.0148834
628275,26027,0.0023643
628276,26027,0.0059358
628277,26027,0.0059358
628278,26027,0.0059358
628279,26027,0.0059358
628280,26027,0.0059358
628281,26027,0.0059358
628282,26002,0.0035297
628282,26027,0.0025893
628283,26002,0.0062608
628284,26002,0.0062608
628285,26002,0.0047181
628285,26015,0.0000021
628286,26002,0.0004475
628286,26015,0.0016696
628287,26002,0.0016051
628287,26015,0.0029597
628288,26002,0.003111
628288,26015,0.0028873
628289,26002,0.0039649
628289,26015,0.0026091
628290,26002,0.0056391
628290,26015,0.0007065
628291,26002,0.0062608
628292,26002,0.0013563
628292,26015,0.0055735
628293,26015,0.0071148
628294,26015,0.0071148
628295,26015,0.0053671
628296,8035,0.0013839
628296,26015,0.0006035
628297,8035,0.0015593
628298,8035,0.0047818
628299,8035,0.0015593
628300,8035,0.0023137
628301,8035,0.0023137
628302,8035,0.0023137
628303,8035,0.0009119
628304,8035,0.0001912
628305,8035,0.0012273
628306,8035,0.0023137
628307,8035,0.0019005
628308,8035,0.0019005
628309,8035,0.0019005
628310,8035,0.0023137
628311,8035,0.0023137
628312,8035,0.0023137
628313,8035,0.0018216
628314,8035,0.0014757
628315,8035,0.0023137
628316,8035,0.0013311
628317,8035,0.0000232
628318,8035,0.0010137
628319,8035,0.0017378
628320,8035,0.0015288
628321,8035,0.001465
628322,8035,0.0021518
628323,8035,0.0021518
628324,8035,0.0023137
628325,8005,0.0000058
628325,8035,0.0018947
628326,8005,0.0008074
628326,8035,0.0005404
628327,8005,0.0027331
628328,8005,0.0011282
628329,8005,0.0011282
628330,8005,0.0011282
628331,8005,0.0027021
628331,8050,0.000069
628332,8005,0.0025113
628332,8050,0.0003841
628333,8005,0.1399545
628334,8005,0.0026808
628335,8005,0.0026808
628336,8005,0.0027331
628337,8005,0.0027331
628338,8005,0.0011282
628339,8005,0.0011282
628340,8005,0.0019213
628341,8005,0.0011282
628342,8005,0.0011282
628343,8005,0.0027331
628344,8005,0.0011282
628345,8005,0.0011282
628346,8005,0.0019213
628347,8005,0.0011282
628348,8005,0.0011282
628349,8005,0.0027331
628350,8005,0.0027331
628351,8005,0.0012193
628352,8005,0.0012193
628353,8005,0.0012193
628354,8001,0.0001519
628354,8005,0.0006075
628355,8001,0.0005789
628356,8001,0.0005789
628357,8001,0.0008182
628358,8001,0.0038611
628359,8001,0.0038611
628360,8001,0.0011119
628361,8001,0.0001012
628362,8001,0.0034147
628363,8001,0.0005789
628364,8001,0.000681
628365,8001,0.0005224
628366,8001,0.0001048
628367,8001,0.0020447
628368,8001,0.0038154
628369,8001,0.0038611
628370,8001,0.0008182
628371,8001,0.0008182
628372,8001,0.0010382
628373,8001,0.0010382
628374,8001,0.0005789
628375,8001,0.000681
628376,8001,0.000681
628377,8001,0.000681
628378,8001,0.000681
628379,8001,0.0010382
628380,8001,0.0010382
628381,8001,0.0010382
628382,8001,0.0008182
628383,8001,0.0008182
628384,8001,0.0005789
628385,8001,0.0013085
628386,8001,0.0013085
628387,8001,0.0002827
628387,8028,0.0012198
628388,8001,0.0000141
628388,8028,0.0016077
628389,8028,0.0016716
628390,8028,0.0016716
628391,8028,0.0016716
628392,8028,0.0016716
628393,8028,0.0016716
628394,8028,0.0016716
628395,8028,0.0016716
628396,8028,0.0016716
628397,8028,0.0016716
628398,8028,0.0016716
628399,8028,0.0016716
628400,8028,0.0016716
628401,8028,0.0016716
628402,8028,0.0016716
628403,8028,0.0016716
628404,8028,0.0016716
628405,8028,0.0016716
628406,8028,0.0012519
628407,8028,0.0001662
629127,2001,0.0000268
629128,2001,0.0002147
629129,2001,0.0074441
629130,2001,0.0168169
629131,2001,0.0093519
629132,2001,0.0000152
629133,2001,0.0001424
629134,2001,0.000184
629135,2001,0.000184
629136,2001,0.0002718
629137,2001,0.0002718
629138,2001,0.000184
629139,2001,0.000184
629140,2001,0.000184
629141,2001,0.000184
629142,2001,0.0002718
629143,2001,0.0002718
629144,2001,0.0002718
629145,2001,0.0002718
629146,2001,0.0002718
629147,2001,0.0002718
629148,2001,0.0002718
629149,2001,0.000184
629150,2001,0.0002718
629151,2001,0.000184
629152,2001,0.000184
629153,2001,0.000184
629154,2001,0.00057
629155,2001,0.00057
629156,2001,0.000184
629157,2001,0.000184
629158,2001,0.0002718
629159,2001,0.0002718
629160,2001,0.0002718
629161,2001,0.0002718
629162,2001,0.0002718
629163,2001,0.0002718
629164,2001,0.0002718
629165,2001,0.0002718
629166,2001,0.0002718
629167,2001,0.0002718
629168,2001,0.0002718
629169,2001,0.0002718
629170,2001,0.0002718
629171,2001,0.0002573
629172,2001,0.0000109
629222,26017,0.0000884
629223,26017,0.0006591
629225,26017,0.0011571
629226,26017,0.0012028
629227,26017,0.0003837
629228,26017,0.0032396
629229,26017,0.0034919
629230,26017,0.0035647
629231,26017,0.0035663
629232,26017,0.0035663
629233,26017,0.0009658
629234,26017,0.0013246
629235,26017,0.0013246
629236,26017,0.0013246
629237,26017,0.0013246
629238,26017,0.0013246
629239,26017,0.0013246
629240,26017,0.0013246
629241,26017,0.0008407
629246,26017,0.0001795
629247,26017,0.0004679
629248,26017,0.0011558
629249,26017,0.0000221
629252,26017,0.0007458
629253,26017,0.0004106
629253,26047,0.0003091
629254,26047,0.0003657
629255,26047,0.0006283
629257,26047,0.0000822
629258,26004,0.000261
629258,26047,0.0009993
629259,26004,0.0024857
629260,26004,0.001777
629261,26004,0.0002686
629262,26004,0.0008889
629263,26004,0.0018878
629263,26046,0.000005
629264,26004,0.0001599
629264,26046,0.0085672
629265,26046,0.0110079
629266,26046,0.0110461
629267,26046,0.0110461
629268,26046,0.0110461
629269,26046,0.0110461
629270,26046,0.0110461
629271,26007,0.003984
629271,26046,0.0096994
629272,26007,0.0106421
629272,26046,0.0074487
629273,26007,0.0326778
629274,26007,0.0246741
629274,26065,0.0018459
629275,26007,0.0049374
629275,26065,0.0047833
629276,26065,0.0037842
629277,26065,0.0075365
629278,26065,0.0075365
629279,26065,0.0075365
629280,26036,0.0085662
629280,26065,0.0064512
629281,26036,0.0570281
629281,26058,0.0001707
629281,26065,0.0001694
629282,26036,0.0289107
629282,26058,0.0000001
629283,26036,0.0289111
629284,26036,0.0562518
629285,26036,0.0103128
629286,26036,0.0103302
629287,26036,0.0103302
629288,26035,0.0019215
629288,26036,0.0058311
629289,26035,0.0044118
629290,26035,0.0044118
629291,26035,0.0074697
629292,26035,0.0030303
629293,26035,0.0067544
629294,26035,0.0075155
629295,26035,0.00806
629296,26035,0.0044118
629297,26035,0.0044118
629298,26035,0.00806
629299,26035,0.00806
629300,26035,0.0044118
629301,26035,0.0044118
629302,26035,0.0044118
629303,26019,0.0012417
629303,26035,0.0086241
629304,26019,0.0020407
629304,26035,0.0079014
629305,26035,0.0097472
629306,26006,0.0004127
629306,26019,0.0048223
629306,26035,0.0050935
629307,26006,0.0002425
629307,26019,0.0037249
629308,26006,0.0000237
629308,26019,0.0063469
629309,26019,0.0038715
629310,26019,0.0026846
629311,26019,0.0039596
629312,26019,0.0040075
629313,26019,0.0107765
629314,26019,0.0107765
629315,26019,0.0107765
629316,26011,0.0019504
629316,26019,0.007985
629317,26011,0.0074698
629317,26019,0.0000856
629318,26011,0.0075296
629319,26011,0.0075296
629320,26011,0.0075296
629321,26011,0.0075296
629322,26011,0.0075296
629323,26011,0.0075296
629324,26011,0.0075296
629325,26011,0.0021018
629325,26027,0.0163265
629326,26027,0.0047032
629327,26027,0.0047032
629328,26027,0.0059358
629329,26027,0.0059358
629330,26027,0.0059358
629331,26027,0.0042573
629332,26027,0.0042573
629333,26027,0.0150551
629334,26027,0.0026788
629335,26027,0.0059358
629336,26027,0.0059358
629337,26027,0.0059358
629338,26027,0.0059358
629339,26027,0.0059358
629340,26027,0.0059358
629341,26002,0.004032
629341,26027,0.0021131
629342,26002,0.0062608
629343,26002,0.0062608
629344,26002,0.0062608
629345,26002,0.0030094
629346,26002,0.006228
629347,26002,0.0062608
629348,26002,0.0062608
629349,26002,0.0062608
629350,26002,0.0062608
629351,26002,0.001702
629351,26015,0.0051806
629352,26015,0.0071148
629353,26015,0.0071148
629354,26015,0.0071148
629355,8035,0.0012221
629355,26015,0.0015386
629356,8035,0.0015593
629357,8035,0.0015593
629358,8035,0.0015593
629359,8035,0.0023137
629360,8035,0.0023137
629361,8035,0.0023137
629362,8035,0.0023137
629363,8035,0.0004658
629364,8035,0.0002007
629365,8035,0.0022652
629366,8035,0.0019005
629367,8035,0.0019005
629368,8035,0.0019005
629369,8035,0.0019005
629370,8035,0.0023137
629371,8035,0.0023137
629372,8035,0.0021258
629373,8035,0.0019497
629374,8035,0.0022464
629375,8035,0.0002406
629376,8035,0.0008534
629377,8035,0.0018477
629378,8035,0.001006
629380,8035,0.0124426
629381,8035,0.0019928
629382,8035,0.0021518
629383,8035,0.0023137
629384,8035,0.0019005
629385,8005,0.000469
629385,8035,0.0011105
629386,8005,0.0011282
629387,8005,0.0011282
629388,8005,0.0019213
629389,8005,0.0011282
629390,8005,0.0027331
629391,8005,0.0026808
629392,8005,0.0026808
629393,8005,0.0026808
629394,8005,0.0027331
629395,8005,0.0027331
629396,8005,0.0011282
629397,8005,0.0011282
629398,8005,0.0019213
629399,8005,0.0019213
629400,8005,0.0019213
629401,8005,0.0011282
629402,8005,0.000398
629403,8005,0.0002315
629404,8005,0.0010117
629405,8005,0.0011282
629406,8005,0.0011282
629407,8005,0.0027331
629408,8005,0.0027331
629409,8005,0.0027331
629410,8005,0.0027331
629411,8005,0.0012193
629412,8005,0.0007459
629413,8001,0.0000035
629413,8005,0.0010224
629414,8001,0.0004075
629414,8005,0.0004532
629415,8001,0.000681
629416,8001,0.0008182
629417,8001,0.0037408
629418,8001,0.0014333
629419,8001,0.0000012
629421,8001,0.0007683
629422,8001,0.0005299
629423,8001,0.000409
629424,8001,0.0000664
629425,8001,0.0029703
629426,8001,0.0038611
629427,8001,0.0038611
629428,8001,0.0008182
629429,8001,0.0008182
629430,8001,0.000681
629431,8001,0.000681
629432,8001,0.0010382
629433,8001,0.000681
629434,8001,0.000681
629435,8001,0.000681
629436,8001,0.0019791
629437,8001,0.000681
629438,8001,0.000681
629439,8001,0.000681
629440,8001,0.000681
629441,8001,0.0010382
629442,8001,0.0010171
629442,8028,0.0000341
629443,8001,0.0005409
629443,8028,0.0001069
629444,8001,0.001932
629444,8028,0.0015552
629445,8001,0.0019791
629446,8001,0.0000709
629446,8028,0.0015715
629447,8028,0.0016298
629448,8028,0.0016716
629449,8028,0.0016716
629450,8028,0.0016716
629451,8028,0.0016716
629452,8028,0.0016716
629453,8028,0.0016716
629454,8028,0.0016716
629455,8028,0.0016716
629456,8028,0.0016716
629457,8028,0.0016716
629458,8028,0.0016716
629459,8028,0.0016716
629460,8028,0.0016716
629461,8028,0.0016716
629462,8028,0.0016716
629463,8028,0.0016716
629464,8028,0.0012982
629465,8028,0.0000779
630186,2001,0.0001291
630187,2001,0.0000385
630188,2001,0.0000938
630189,2001,0.0005055
630190,2001,0.0002324
630191,2001,0.0000386
630192,2001,0.0001272
630193,2001,0.000184
630194,2001,0.0002718
630195,2001,0.0002718
630196,2001,0.000184
630197,2001,0.000184
630198,2001,0.000184
630199,2001,0.000184
630200,2001,0.000184
630201,2001,0.0002718
630202,2001,0.0002718
630203,2001,0.0002718
630204,2001,0.0002718
630205,2001,0.0002718
630206,2001,0.0002718
630207,2001,0.0002718
630208,2001,0.000184
630209,2001,0.000184
630210,2001,0.000184
630211,2001,0.000184
630212,2001,0.000184
630213,2001,0.00057
630214,2001,0.00057
630215,2001,0.000184
630216,2001,0.0002718
630217,2001,0.0002718
630218,2001,0.0002718
630219,2001,0.0002718
630220,2001,0.0002718
630221,2001,0.0002718
630222,2001,0.0002718
630223,2001,0.0002718
630224,2001,0.0002718
630225,2001,0.0002718
630226,2001,0.0002718
630227,2001,0.0002718
630228,2001,0.0002718
630229,2001,0.0002718
630230,2001,0.000207
630281,26017,0.0013181
630282,26017,0.0005411
630283,26017,0.0004419
630284,26017,0.0030644
630285,26017,0.0035663
630286,26017,0.001129
630287,26017,0.0005209
630288,26017,0.001526
630289,26017,0.0018161
630290,26017,0.0035663
630291,26017,0.0009658
630292,26017,0.0009658
630293,26017,0.0013246
630294,26017,0.0013246
630295,26017,0.0013246
630296,26017,0.0013246
630297,26017,0.0013246
630298,26017,0.0013246
630299,26017,0.0012778
630300,26017,0.0001878
630303,26017,0.0000084
630304,26017,0.0000017
630305,26017,0.0006786
630306,26017,0.0007037
630307,26017,0.0011993
630308,26017,0.0002906
630309,26017,0.0002205
630310,26017,0.0000025
630313,26047,0.0000198
630314,26047,0.0000055
630316,26047,0.0003209
630317,26004,0.0002079
630317,26047,0.0010308
630318,26004,0.0023172
630318,26047,0.0001873
630319,26004,0.0027854
630320,26004,0.0026603
630321,26004,0.0025092
630322,26004,0.0018627
630322,26046,0.0006768
630323,26004,0.0000002
630323,26046,0.0059566
630324,26046,0.0049475
630325,26046,0.0101828
630326,26046,0.0110461
630327,26046,0.0110461
630328,26007,0.0000842
630328,26046,0.0110176
630329,26007,0.0132675
630329,26046,0.0065613
630330,26007,0.0294022
630330,26046,0.0011072
630331,26007,0.0326778
630332,26007,0.0326778
630333,26007,0.0302564
630333,26065,0.0005585
630334,26007,0.0094004
630334,26065,0.0053684
630335,26065,0.0054632
630336,26065,0.005975
630337,26065,0.0075365
630338,26065,0.0075365
630339,26036,0.0324982
630339,26065,0.003419
630340,26036,0.0594828
630341,26036,0.0289111
630342,26036,0.0562518
630343,26036,0.0562518
630344,26036,0.0103128
630345,26036,0.0087274
630346,26036,0.0567728
630347,26035,0.0012631
630347,26036,0.0494158
630348,26035,0.0095347
630348,26036,0.0012374
630349,26035,0.0044118
630350,26035,0.0044118
630351,26035,0.0049481
630352,26035,0.002241
630353,26035,0.0023615
630354,26035,0.0046125
630355,26035,0.005298
630356,26035,0.0043789
630357,26035,0.00806
630358,26035,0.00806
630359,26035,0.0044118
630360,26035,0.00806
630361,26035,0.0044118
630362,26019,0.001172
630362,26035,0.003932
630363,26019,0.0091872
630363,26035,0.0014375
630364,26019,0.0037451
630364,26035,0.0063598
630365,26019,0.0101174
630365,26035,0.0005961
630366,26019,0.0040075
630367,26019,0.0039596
630368,26019,0.0039596
630369,26019,0.0061842
630370,26019,0.0062595
630371,26019,0.0040075
630372,26019,0.0040075
630373,26019,0.0107765
630374,26019,0.0040075
630375,26019,0.0040075
630376,26011,0.0016393
630376,26019,0.003135
630377,26011,0.0061174
630377,26019,0.0011966
630378,26011,0.0097958
630379,26011,0.0075296
630380,26011,0.0325472
630381,26011,0.0325472
630382,26011,0.0074621
630382,26027,0.0002031
630383,26011,0.0062484
630383,26027,0.0008003
630384,26011,0.0019182
630384,26027,0.0213137
630385,26027,0.0047032
630386,26027,0.0047032
630387,26027,0.0059358
630388,26027,0.0042573
630389,26027,0.0042573
630390,26027,0.0042573
630391,26027,0.0042573
630392,26027,0.0150551
630393,26027,0.002023
630394,26027,0.0055153
630395,26027,0.0059358
630396,26027,0.0059358
630397,26027,0.0059358
630398,26027,0.0059358
630399,26002,0.0033557
630399,26027,0.0027543
630400,26002,0.0062411
630400,26027,0.0000187
630401,26002,0.0062608
630402,26002,0.0062608
630403,26002,0.0061733
630404,26002,0.0028461
630405,26002,0.0062608
630406,26002,0.0062608
630407,26002,0.0062608
630408,26002,0.0062608
630409,26002,0.0062608
630410,26002,0.0020976
630410,26015,0.004731
630411,26002,0.0012054
630411,26015,0.005745
630412,26002,0.001742
630412,26015,0.0039047
630413,26002,0.002748
630413,26015,0.0020508
630414,8035,0.0012743
630414,26002,0.0009545
630414,26015,0.0002157
630415,8035,0.0015593
630416,8035,0.0015593
630417,8035,0.0023137
630418,8035,0.0023137
630419,8035,0.0023137
630420,8035,0.0023137
630421,8035,0.0023137
630422,8035,0.0004096
630423,8035,0.0003064
630424,8035,0.0021599
630425,8035,0.0017078
630426,8035,0.0019005
630427,8035,0.0106404
630428,8035,0.0019005
630429,8035,0.0023137
630430,8035,0.0023137
630431,8035,0.0023137
630432,8035,0.0023137
630433,8035,0.0023137
630434,8035,0.0019914
630435,8035,0.0021658
630436,8035,0.0023137
630437,8035,0.0022995
630438,8035,0.001122
630439,8035,0.0101208
630440,8035,0.0014659
630441,8035,0.0023137
630442,8035,0.0023137
630443,8035,0.0019005
630444,8005,0.0007355
630444,8035,0.0006615
630445,8005,0.0011282
630446,8005,0.0011282
630447,8005,0.0019213
630448,8005,0.0011282
630449,8005,0.0027331
630450,8005,0.0027331
630451,8005,0.0027331
630452,8005,0.0027331
630453,8005,0.0027331
630454,8005,0.0027331
630455,8005,0.0011282
630456,8005,0.0019213
630457,8005,0.0019213
630458,8005,0.0019213
630459,8005,0.0019213
630460,8005,0.0019213
630461,8005,0.0010183
630462,8005,0.0001726
630463,8005,0.0010634
630464,8005,0.0011282
630465,8005,0.0011282
630466,8005,0.0011282
630467,8005,0.0011282
630468,8005,0.0011282
630469,8005,0.0027331
630470,8005,0.0012193
630471,8005,0.0010259
630472,8005,0.0011282
630473,8001,0.0005215
630473,8005,0.0008309
630474,8001,0.0006263
630474,8005,0.0000907
630475,8001,0.0007291
630476,8001,0.0016781
630483,8001,0.0008689
630484,8001,0.0038611
630485,8001,0.0038611
630486,8001,0.0008182
630487,8001,0.0008182
630488,8001,0.000681
630489,8001,0.000681
630490,8001,0.000681
630491,8001,0.000681
630492,8001,0.000681
630493,8001,0.0019791
630494,8001,0.0019791
630495,8001,0.000681
630496,8001,0.000681
630497,8001,0.000681
630498,8001,0.000681
630499,8001,0.000681
630500,8001,0.0010382
630501,8001,0.0005306
630501,8028,0.00036
630502,8028,0.0016298
630503,8001,0.000184
630503,8028,0.0476172
630504,8001,0.000681
630505,8001,0.0000423
